Value Set Name,Code System,Code,Code Description,,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198138004,Subacute perisalpingitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198141008,Chronic perioophoritis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198142001,Chronic salpingo-oophoritis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198143006,Chronic perisalpingitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198156004,Acute parametritis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198159006,Chronic parametritis and pelvic cellulitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198160001,Chronic female pelvic cellulitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198161002,Female chronic pelvic peritonitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198175009,Female syphilitic pelvic inflammatory disease (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198176005,Female chlamydial pelvic inflammatory disease (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198179003,Uterine inflammatory diseases excluding the cervix (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198180000,Acute uterine inflammatory disease (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198182008,Subacute endometritis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198183003,Subacute endomyometritis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198184009,Subacute myometritis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198185005,Subacute perimetritis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198186006,Subacute pyometra (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198188007,Chronic uterine inflammatory disease (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198189004,Chronic pyometra (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198199009,Cervicitis and endocervicitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198203009,Cervicitis with Nabothian cyst (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198206001,Endocervicitis with Nabothian cyst (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198212006,Vaginitis and vulvovaginitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198216009,Vaginitis associated with another disorder (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198217000,Vulvitis associated with another disorder (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198218005,Vulvovaginitis associated with another disorder (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198219002,Subacute and chronic vaginitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198220008,Subacute and chronic vulvitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198227006,Furuncle of vulva (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198230004,Ulceration of vulva associated with another disorder (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198231000,Ulceration of vulva in Behcet's disease (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198235009,Carbuncle of vagina (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198236005,Carbuncle of labium (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198241002,Female tuberculous pelvic inflammatory disease (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198242009,Female gonococcal pelvic inflammatory disease (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,198824009,Salpingo-oophoritis following abortive pregnancy (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,19905009,Chronic prostatitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199111004,Urinary tract infection following delivery (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199154009,"Maternal syphilis during pregnancy, childbirth and the puerperium (disorder)",,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199156006,Maternal syphilis during pregnancy - baby delivered (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199157002,Maternal syphilis in the puerperium - baby delivered during current episode of care (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199158007,Maternal syphilis during pregnancy - baby not yet delivered (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199159004,Maternal syphilis in the puerperium - baby delivered during previous episode of care (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199161008,"Maternal gonorrhea during pregnancy, childbirth and the puerperium (disorder)",,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199163006,Maternal gonorrhea during pregnancy - baby delivered (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199164000,Maternal gonorrhea in the puerperium - baby delivered during current episode of care (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199165004,Maternal gonorrhea during pregnancy - baby not yet delivered (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199166003,Maternal gonorrhea in the puerperium - baby delivered during previous episode of care (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199205008,Infections of bladder in pregnancy (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,199206009,Infections of urethra in pregnancy (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,19956000,Acute osteomyelitis of forearm (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200181000,Puerperal endometritis - delivered with postnatal complication (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200182007,Puerperal endometritis with postnatal complication (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200185009,Puerperal salpingitis - delivered with postnatal complication (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200187001,Puerperal salpingitis with postnatal complication (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,20025003,Abscess of Cowper's gland (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200628009,Cellulitis and abscess of finger and toe (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200630006,Cellulitis and abscess of finger (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200638004,Cellulitis and abscess of toe (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200645004,Cellulitis and abscess of face (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200648002,Cellulitis and abscess of chin (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200649005,Cellulitis and abscess of submandibular region (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200650005,Cellulitis and abscess of forehead (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200651009,Cellulitis and abscess of temple region (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200652002,Cellulitis of face (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200655000,Cellulitis and abscess of trunk (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200656004,Cellulitis and abscess of chest wall (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200657008,Cellulitis and abscess of breast (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200658003,Cellulitis and abscess of back (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200659006,Cellulitis and abscess of abdominal wall (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200660001,Cellulitis and abscess of umbilicus (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200661002,Cellulitis and abscess of flank (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200662009,Cellulitis and abscess of groin (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200663004,Cellulitis and abscess of perineum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200666007,Cellulitis and abscess of shoulder (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200667003,Cellulitis and abscess of axilla (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200668008,Cellulitis and abscess of upper arm (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200669000,Cellulitis and abscess of elbow (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200670004,Cellulitis and abscess of forearm (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200674008,Cellulitis and abscess of wrist (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200676005,Cellulitis and abscess of buttock (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200678006,Cellulitis and abscess of hip (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200679003,Cellulitis and abscess of thigh (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200680000,Cellulitis and abscess of knee (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200681001,Cellulitis and abscess of lower leg (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200682008,Cellulitis and abscess of ankle (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200686006,Cellulitis and abscess of heel (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200687002,Cellulitis in diabetic foot (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200697006,Acute lymphadenitis of trunk (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200698001,Acute lymphadenitis of upper limb (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200699009,Acute lymphadenitis of lower limb (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200700005,"Acute lymphadenitis of face, head and neck (disorder)",,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200704001,Impetigo contagiosa gyrata (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200705000,Impetigo circinata (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200706004,Impetigo neonatorum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200707008,Impetigo simplex (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200708003,Impetigo follicularis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200709006,Chronic symmetrical impetigo (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200718008,Pyoderma ulcerosum tropicalum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200722003,Pyogenic granuloma (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200744008,Chronic paronychia (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200751004,Abscess of face (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,200755008,Abscess of limb (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,201215003,Bromine acne (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,201217006,Iodine acne (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,201218001,Colloid acne (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,201220003,Occupational acne (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,201222006,Steroid acne (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,201224007,Acne urticata (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,202933002,Syphilitic bursitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203153007,Acute osteomyelitis of the lower leg (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203157008,Acute osteomyelitis-cervical spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203158003,Acute osteomyelitis-thoracic spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203159006,Acute osteomyelitis-lumbar spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203160001,Acute osteomyelitis-sacrum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203161002,Acute osteomyelitis-coccyx (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203162009,Acute osteomyelitis-clavicle (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203163004,Acute osteomyelitis-scapula (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203164005,Acute osteomyelitis-humerus (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203165006,Acute osteomyelitis of radius (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203166007,Acute osteomyelitis of ulna (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203167003,Acute osteomyelitis of carpal bone (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203168008,Acute osteomyelitis-metacarpal (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203169000,Acute osteomyelitis-phalanx of finger/thumb (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203170004,Acute osteomyelitis of femur (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203171000,Acute osteomyelitis-patella (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203172007,Acute osteomyelitis of tibia (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203173002,Acute osteomyelitis of fibula (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203174008,Acute osteomyelitis of calcaneum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203175009,Acute osteomyelitis-talus (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203177001,Acute osteomyelitis-metatarsal (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203178006,Acute osteomyelitis-phalanx of toe (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203179003,Acute hematogenous osteomyelitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203184009,Chronic osteomyelitis of shoulder (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203185005,Chronic osteomyelitis of upper arm (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203186006,Chronic osteomyelitis of forearm (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203189004,Chronic osteomyelitis of lower leg (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203193005,Chronic osteomyelitis-cervical spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203194004,Chronic osteomyelitis-thoracic spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203195003,Chronic osteomyelitis-lumbar spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203196002,Chronic osteomyelitis-sacrum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203197006,Chronic osteomyelitis-coccyx (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203198001,Brodie's abscess of cervical spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203199009,Brodie's abscess of thoracic spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203200007,Brodie's abscess of lumbar spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203201006,Brodie's abscess of sacrum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203202004,Brodie's abscess of coccyx (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203221007,Infection of coccyx (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203222000,Infection of clavicle (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203226002,Infection of ulna (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203233002,Infection of tibia (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203241002,Osteomyelitis of vertebra (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203245006,Periostitis without osteomyelitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203249000,"Periostitis without osteomyelitis, of the forearm (disorder)",,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203250000,"Periostitis without osteomyelitis, of the hand (disorder)",,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203251001,"Periostitis without osteomyelitis, of the pelvic region and/or thigh (disorder)",,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203256006,Periostitis without osteomyelitis-cervical spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203257002,Periostitis without osteomyelitis-thoracic spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203258007,Periostitis without osteomyelitis-lumbar spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203259004,Periostitis without osteomyelitis-sacrum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203260009,Periostitis without osteomyelitis-coccyx (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203296008,Subacute osteomyelitis of cervical spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203297004,Subacute osteomyelitis of thoracic spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203298009,Subacute osteomyelitis of lumbar spine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203299001,Subacute osteomyelitis of sacrum (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,203300009,Subacute osteomyelitis of coccyx (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,20547008,Ill-defined intestinal infection (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,205717001,Infection by Borrelia turicatae (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,206358003,Neonatal candidiasis of intestine (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,20735004,Syphilitic aortitis (disorder),,,,,,,,,,,,,,,
Competing Conditions for Sinusitis,SNOMEDCT,207615004,Infection by Borrelia microti (disorder),,,,,,,,,,,,,,,
